,X,tracks,track_id,popularity,artist,artist_full,artist_id,album,album_id,user_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,display_name,user_followers,artist.1,genres,artist_id.1,artist_popularity,artist_followers,year
371,371,Just A Feeling,3JPbZa3mr7zul9ZRqo7pmN,0.51,Maroon 5,Maroon 5,04gDigrS5kc9YWfZHwBETP,Hands All Over (Asia Standard Jewel Case Version),1nZO44p9pu7ZIjdawEykyw,12153873361,0.602,0.621,3,-5.094,1,0.0285,0.143,0,0.105,0.306,149.917,226507,4,spotify:track:3JPbZa3mr7zul9ZRqo7pmN,https://api.spotify.com/v1/audio-analysis/3JPbZa3mr7zul9ZRqo7pmN,Ma Adelle Gia Arbo,33,Maroon 5,"pop,pop rock",04gDigrS5kc9YWfZHwBETP,88,34253209,2020
372,372,Takeaway,3g0mEQx3NTanacLseoP0Gw,0.78,The Chainsmokers,The Chainsmokers feat. ILLENIUM feat. Lennon Stella,69GGBxA162lTqCwzJG5jLp,World War Joy,01GR4NL5O5CZM51k0aejKD,12153873361,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,209880,4,spotify:track:3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,Ma Adelle Gia Arbo,33,The Chainsmokers,"dance pop,edm,electropop,pop,pop dance,tropical house",69GGBxA162lTqCwzJG5jLp,83,18608589,2020
373,373,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,0.79,Ed Sheeran,Ed Sheeran feat. Khalid,6eUKZXaKkcviH0Ku9w2n3V,Beautiful People (feat. Khalid),3E12WU80fDMyu7GyIAx7wJ,12153873361,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,4,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,Ma Adelle Gia Arbo,33,Ed Sheeran,"pop,uk pop",6eUKZXaKkcviH0Ku9w2n3V,96,89263613,2020
374,374,Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,0.83,Sam Smith,Sam Smith,2wY79sveU1sp5g7SokKOiI,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,12153873361,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,4,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,Ma Adelle Gia Arbo,33,Sam Smith,"dance pop,pop,uk pop",2wY79sveU1sp5g7SokKOiI,87,18268936,2020
375,375,Anpanman,01gUlvzAPiwB9Ekq9kGVCM,0.72,BTS,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Love Yourself <U+7D50> 'Answer',2lATw9ZAVp7ILQcOKPCPqp,12153873361,0.813,0.875,1,-2.92,0,0.0918,0.0237,0,0.288,0.756,99.004,232966,4,spotify:track:01gUlvzAPiwB9Ekq9kGVCM,https://api.spotify.com/v1/audio-analysis/01gUlvzAPiwB9Ekq9kGVCM,Ma Adelle Gia Arbo,33,BTS,"k-pop,k-pop boy group",3Nrfpe0tUJi4K4DXYWgMUX,96,42733517,2020
376,376,No Matter What,5Tb6K5YFvUNXREaGbDLn1m,0.64,Calum Scott,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,Only Human (Special Edition),1RcwvxkvyE60CTFNagElek,12153873361,0.5,0.295,10,-7.894,1,0.0307,0.901,0,0.104,0.273,135.076,236907,4,spotify:track:5Tb6K5YFvUNXREaGbDLn1m,https://api.spotify.com/v1/audio-analysis/5Tb6K5YFvUNXREaGbDLn1m,Ma Adelle Gia Arbo,33,Calum Scott,"neo mellow,pop",6ydoSd3N2mwgwBHtF6K7eX,82,3807486,2020
377,377,Wrong Direction,7GCVboEDzfL3NKp1NrAgHR,0.01,Hailee Steinfeld,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Wrong Direction,2gjtjSAbxvoeQs6zYHj1HJ,12153873361,0.378,0.388,10,-9.017,1,0.036,0.472,0,0.157,0.188,72.293,248987,4,spotify:track:7GCVboEDzfL3NKp1NrAgHR,https://api.spotify.com/v1/audio-analysis/7GCVboEDzfL3NKp1NrAgHR,Ma Adelle Gia Arbo,33,Hailee Steinfeld,"dance pop,pop,post-teen pop",5p7f24Rk5HkUZsaS3BLG5F,75,7250582,2020
378,378,Kills You Slowly,2PgMUAn2bBpm8gz6yAXvVL,0.59,The Chainsmokers,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,World War Joy,01GR4NL5O5CZM51k0aejKD,12153873361,0.696,0.439,1,-8.77,0,0.055,0.0636,0,0.127,0.229,149.923,213320,4,spotify:track:2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/audio-analysis/2PgMUAn2bBpm8gz6yAXvVL,Ma Adelle Gia Arbo,33,The Chainsmokers,"dance pop,edm,electropop,pop,pop dance,tropical house",69GGBxA162lTqCwzJG5jLp,83,18608589,2020
379,379,dream of you,5Ie9fSJ7KYZnauSWBxpdVZ,0.48,mxmtoon,mxmtoon,0HthCchcL0kVLHTr113Vk1,the masquerade,5mNk0mLiGcJHLGiT0mjHmX,12153873361,0.743,0.398,1,-7.898,1,0.0361,0.409,0,0.0764,0.421,88.128,234507,4,spotify:track:5Ie9fSJ7KYZnauSWBxpdVZ,https://api.spotify.com/v1/audio-analysis/5Ie9fSJ7KYZnauSWBxpdVZ,Ma Adelle Gia Arbo,33,mxmtoon,"alt z,bedroom pop,indie pop,pop",0HthCchcL0kVLHTr113Vk1,71,1535116,2020
380,380,Gut Feeling,3cAeMlAUiqsdqNuauVk0Xy,0.42,Peter Bjorn and John,Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,Gut Feeling,3Ze9vQd6aABkCkHPX9021n,12153873361,0.609,0.804,7,-4.137,1,0.042,0.115,2.34E-06,0.503,0.633,131.986,182538,4,spotify:track:3cAeMlAUiqsdqNuauVk0Xy,https://api.spotify.com/v1/audio-analysis/3cAeMlAUiqsdqNuauVk0Xy,Ma Adelle Gia Arbo,33,Peter Bjorn and John,"alternative dance,baroque pop,indie pop,indie rock,modern rock,new rave,swedish alternative rock,swedish indie pop",6u11Qbko2N2hP4lTBYjX86,63,322603,2020
381,381,that way,7l97ElWmIdVHWUaOeeU5ZC,0.83,Tate McRae,Tate McRae,45dkTj5sMRSjrmBSBeiHym,all the things i never said,1fK6nUQDMeIciyfhAADix8,12153873361,0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,175027,4,spotify:track:7l97ElWmIdVHWUaOeeU5ZC,https://api.spotify.com/v1/audio-analysis/7l97ElWmIdVHWUaOeeU5ZC,Ma Adelle Gia Arbo,33,Tate McRae,"alt z,dance pop,pop,post-teen pop",45dkTj5sMRSjrmBSBeiHym,82,2096193,2020
382,382,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,0.81,Marshmello,Marshmello feat. Halsey,64KEffDW9EtZ1y2vBYgq8T,Be Kind (with Halsey),1eleCBhP2R8TXEDquvybwC,12153873361,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,Ma Adelle Gia Arbo,33,Marshmello,"brostep,dance pop,edm,pop,pop dance,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,86,32679459,2020
383,383,Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.72,Lady Gaga,Lady Gaga feat. BLACKPINK,1HY2Jd0NmPuamShAr6KMms,Sour Candy (with BLACKPINK),6y6lP1WRfqEhv8RLy4ufZB,12153873361,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,157707,4,spotify:track:6R6ZoHTypt5lt68MWbzZXv,https://api.spotify.com/v1/audio-analysis/6R6ZoHTypt5lt68MWbzZXv,Ma Adelle Gia Arbo,33,Lady Gaga,"art pop,dance pop,pop",1HY2Jd0NmPuamShAr6KMms,87,20236329,2020
384,384,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,0.77,SZA,SZA feat. Calvin Harris feat. Funk Wav,7tYKF4w9nC0nq9CsPZTHyP,The Weekend (Funk Wav Remix),5enEsi887wD3qGoMCK4jLr,12153873361,0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806,4,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,Ma Adelle Gia Arbo,33,SZA,"pop,r&b,rap",7tYKF4w9nC0nq9CsPZTHyP,88,6737597,2020
385,385,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,0.71,Bazzi,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Young & Alive,4UoEi8sYhfBkFEkvZDfb74,12153873361,0.716,0.563,3,-5.486,1,0.0425,0.326,0,0.119,0.495,86.005,160465,4,spotify:track:5RsKelNxucrDxgMbZ3vd3W,https://api.spotify.com/v1/audio-analysis/5RsKelNxucrDxgMbZ3vd3W,Ma Adelle Gia Arbo,33,Bazzi,"dance pop,electropop,pop",4GvEc3ANtPPjt1ZJllr5Zl,78,4701948,2020
386,386,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,0.78,Post Malone,Post Malone,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,12153873361,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267,4,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,Ma Adelle Gia Arbo,33,Post Malone,"dfw rap,melodic rap,rap",246dkjvS1zLTtiykXe5h60,92,35165904,2020
387,387,Kill This Love,0M98PvIvx7vZ8LDpzMw1hB,0.03,BLACKPINK,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Kill This Love,2Pz8VAMiGc9UW1rrbBRDuO,12153873361,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,189052,4,spotify:track:0M98PvIvx7vZ8LDpzMw1hB,https://api.spotify.com/v1/audio-analysis/0M98PvIvx7vZ8LDpzMw1hB,Ma Adelle Gia Arbo,33,BLACKPINK,"k-pop,k-pop girl group",41MozSoPIsD1dJM0CLPjZF,84,26847016,2020
388,388,Beige,0FfZudphGgQTGeEV6AhmOs,0.18,Yoke Lore,Yoke Lore,7FU0xCgmSYQEiBeevUqQ4S,Goodpain,0tg6msTvhHx8glztrBii80,12153873361,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.927,204209,4,spotify:track:0FfZudphGgQTGeEV6AhmOs,https://api.spotify.com/v1/audio-analysis/0FfZudphGgQTGeEV6AhmOs,Ma Adelle Gia Arbo,33,Yoke Lore,"indie folk,indie pop,indie poptimism,modern rock,nyc pop,stomp and holler",7FU0xCgmSYQEiBeevUqQ4S,64,132860,2020
389,389,Modern Loneliness,1eyek0KJEh2v5HQ9uQSybb,0.68,Lauv,Lauv,5JZ7CnR6gTvEMKX4g70Amv,~how i'm feeling~,6EgJXcGqaUvgZIF9bqPXfP,12153873361,0.702,0.508,8,-7.105,1,0.035,0.144,0,0.108,0.143,82.008,252337,4,spotify:track:1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/audio-analysis/1eyek0KJEh2v5HQ9uQSybb,Ma Adelle Gia Arbo,33,Lauv,"dance pop,electropop,pop",5JZ7CnR6gTvEMKX4g70Amv,81,4699695,2020
390,390,That's Us,2QDMQcbiWYlyuLa9wFnnBX,0.01,Anson Seabra,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,That's Us,4QryVcb7xtJxIrz8SI4hq3,12153873361,0.535,0.115,10,-15.097,1,0.0526,0.969,6.17E-06,0.175,0.253,129.117,270462,4,spotify:track:2QDMQcbiWYlyuLa9wFnnBX,https://api.spotify.com/v1/audio-analysis/2QDMQcbiWYlyuLa9wFnnBX,Ma Adelle Gia Arbo,33,Anson Seabra,"alt z,gen z singer-songwriter,pop",2jHp7gQArCQrlMvdrIVFCg,73,683415,2020
391,391,The Night We Met,3hRV0jL3vUpRrcy398teAU,0.84,Lord Huron,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,4sD1qg4jwTZR4mvR4Iflk5,12153873361,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,208212,3,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,Ma Adelle Gia Arbo,33,Lord Huron,"indie folk,stomp and holler",6ltzsmQQbmdoHHbLZ4ZN25,75,968996,2020
392,392,So Hot You're Hurting My Feelings,5B6Kjha6RRIMWGN7zGsAaT,0.68,Caroline Polachek,Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a,Pang,4ClyeVlAKJJViIyfVW0yQD,12153873361,0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01E-05,0.121,0.847,111.975,183861,4,spotify:track:5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/audio-analysis/5B6Kjha6RRIMWGN7zGsAaT,Ma Adelle Gia Arbo,33,Caroline Polachek,"art pop,dance pop,electropop,escape room,hyperpop,indie pop,indietronica,pop",4Ge8xMJNwt6EEXOzVXju9a,64,165655,2020
393,393,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,0.85,Lauv,Lauv,5JZ7CnR6gTvEMKX4g70Amv,I met you when I was 18. (the playlist),7lqieLm717j9Z8JrG7POkS,12153873361,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437,4,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,Ma Adelle Gia Arbo,33,Lauv,"dance pop,electropop,pop",5JZ7CnR6gTvEMKX4g70Amv,81,4699695,2020
394,394,Real Thing,072PI4U52gO1NasX4Lpv7Z,0.51,Ruel,Ruel,5xkAtLTf309LAGZTbvULBn,Real Thing,5nY5rwvNxKgCdKTaj6hOqU,12153873361,0.671,0.586,4,-6.477,0,0.0786,0.133,0,0.383,0.478,125.806,192327,4,spotify:track:072PI4U52gO1NasX4Lpv7Z,https://api.spotify.com/v1/audio-analysis/072PI4U52gO1NasX4Lpv7Z,Ma Adelle Gia Arbo,33,Ruel,"alt z,australian alternative pop,dance pop,electropop,pop",5xkAtLTf309LAGZTbvULBn,72,1610096,2020
395,395,A Thousand Bad Times,2J0NXdHr6MYvKDSxB7k3V2,0.72,Post Malone,Post Malone,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,12153873361,0.632,0.732,6,-3.498,1,0.092,0.105,1.15E-05,0.111,0.317,159,221173,4,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,https://api.spotify.com/v1/audio-analysis/2J0NXdHr6MYvKDSxB7k3V2,Ma Adelle Gia Arbo,33,Post Malone,"dfw rap,melodic rap,rap",246dkjvS1zLTtiykXe5h60,92,35165904,2020
396,396,Best Part of Me (feat. YEBBA),5ug4vqGZ3eisGhY1IsziNX,0.69,Ed Sheeran,Ed Sheeran feat. Yebba,6eUKZXaKkcviH0Ku9w2n3V,Best Part of Me (feat. YEBBA),6Z5DhADmyybfKNdymaPLjB,12153873361,0.565,0.242,2,-8.367,1,0.0318,0.762,9.30E-06,0.285,0.237,81.657,243267,4,spotify:track:5ug4vqGZ3eisGhY1IsziNX,https://api.spotify.com/v1/audio-analysis/5ug4vqGZ3eisGhY1IsziNX,Ma Adelle Gia Arbo,33,Ed Sheeran,"pop,uk pop",6eUKZXaKkcviH0Ku9w2n3V,96,89263613,2020
397,397,Buttons,1TBpRrzF1dhn99zX2pXYXn,0,meija,meija,5Uc38SFcTd4bzDk3hhvRu1,Buttons,4Vxnl8R9moFhMp2GHDb65a,12153873361,0.688,0.612,1,-7.308,1,0.0387,0.544,0.000124,0.0983,0.659,83.999,216399,4,spotify:track:1TBpRrzF1dhn99zX2pXYXn,https://api.spotify.com/v1/audio-analysis/1TBpRrzF1dhn99zX2pXYXn,Ma Adelle Gia Arbo,33,meija,,5Uc38SFcTd4bzDk3hhvRu1,41,4731,2020
398,398,Better Now,0YZMnz55bPSAYriyvujv41,0,Oh Wonder,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,Better Now,2sQtAa8qvNEAdKwYgzmVPI,12153873361,0.568,0.364,2,-11.099,1,0.0521,0.75,0.00578,0.145,0.511,114.181,198343,4,spotify:track:0YZMnz55bPSAYriyvujv41,https://api.spotify.com/v1/audio-analysis/0YZMnz55bPSAYriyvujv41,Ma Adelle Gia Arbo,33,Oh Wonder,"electropop,indie poptimism,pop,pop rock",5cIc3SBFuBLVxJz58W2tU9,72,1015789,2020
399,399,Someone To You,14BH4qO7pgCmIe6mgLKOK3,0.76,BANNERS,BANNERS,4qWnlmXWuGv2TtuxtIWlJX,Empires On Fire,6ErxPYc0KcJgLzQnpMGsth,12153873361,0.468,0.936,2,-3.683,1,0.0455,0.00568,0,0.24,0.663,75.05,219800,4,spotify:track:14BH4qO7pgCmIe6mgLKOK3,https://api.spotify.com/v1/audio-analysis/14BH4qO7pgCmIe6mgLKOK3,Ma Adelle Gia Arbo,33,BANNERS,"indie poptimism,modern rock,pop,pop rock",4qWnlmXWuGv2TtuxtIWlJX,72,454060,2020
400,400,Fool's Gold,2uatFg68ynGEapEel9ASuK,0.56,Briston Maroney,Briston Maroney,7vtSUU3zpHeYJfX6BPNrJd,Indiana,7nfm0AkAW1WqxJ167DHuXV,12153873361,0.737,0.479,9,-10.956,1,0.0431,0.721,0.000288,0.124,0.404,111.971,278983,4,spotify:track:2uatFg68ynGEapEel9ASuK,https://api.spotify.com/v1/audio-analysis/2uatFg68ynGEapEel9ASuK,Ma Adelle Gia Arbo,33,Briston Maroney,"indie pop,modern rock,nashville indie",7vtSUU3zpHeYJfX6BPNrJd,65,158300,2020
401,401,Ngayong Gabi (Zelijah Remix),2b8H7QkKpeC2W9gaWElOtD,0.42,Al James,Al James feat. Zelijah,2G7VQ1kVhVfNagytlousgm,Ngayong Gabi (Zelijah Remix),62l3K7i2ngXOSxarkTEypx,husaymonji,0.645,0.859,7,-4.79,0,0.0558,0.312,0,0.252,0.812,150.021,233653,4,spotify:track:2b8H7QkKpeC2W9gaWElOtD,https://api.spotify.com/v1/audio-analysis/2b8H7QkKpeC2W9gaWElOtD,szx,26,Al James,"opm,pinoy alternative rap,pinoy hip hop,pinoy r&b,pinoy trap,tagalog rap",2G7VQ1kVhVfNagytlousgm,59,479637,2020
402,402,Bulls On Parade - triple j Like A Version,5FI3HtW6HGrQ0LCOBMbNo3,0.18,Denzel Curry,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,Bulls On Parade (triple j Like A Version),6mxOHdO9aBhSpixGmhrxP3,husaymonji,0.228,0.919,10,-7.953,1,0.317,0.000491,3.24E-05,0.0878,0.696,176.192,269686,4,spotify:track:5FI3HtW6HGrQ0LCOBMbNo3,https://api.spotify.com/v1/audio-analysis/5FI3HtW6HGrQ0LCOBMbNo3,szx,26,Denzel Curry,"dark trap,drill,hip hop,miami hip hop,rap,underground hip hop",6fxyWrfmjcbj5d12gXeiNV,76,1716952,2020
403,403,"LABAN, UP!",2FmK7JySuXeVY0ZlOdIf0u,0.14,Juss Rye,Juss Rye feat. Raimund Marasigan feat. BLKD,4FE55ctFnilbNbEo75p2Iv,"LABAN, UP!",29bcKbd2wdY4aoiMoLZaF0,husaymonji,0.67,0.788,9,-5.332,0,0.463,0.0499,9.60E-05,0.0969,0.847,182.009,137195,4,spotify:track:2FmK7JySuXeVY0ZlOdIf0u,https://api.spotify.com/v1/audio-analysis/2FmK7JySuXeVY0ZlOdIf0u,szx,26,Juss Rye,,4FE55ctFnilbNbEo75p2Iv,18,906,2020
404,404,Anino,4KmkG7fVe8bNBUpCbKCdJQ,0.42,Up Dharma Down,Up Dharma Down,3wbCeEPAW6po7J46netxMT,"Anino, Stolen & Crying Season",6eh8MXcxWgYu0SgXdaJapd,husaymonji,0.562,0.787,9,-4.018,1,0.0282,0.254,0.000152,0.688,0.446,162.027,298567,4,spotify:track:4KmkG7fVe8bNBUpCbKCdJQ,https://api.spotify.com/v1/audio-analysis/4KmkG7fVe8bNBUpCbKCdJQ,szx,26,Up Dharma Down,"opm,pinoy indie,pinoy reggae,pinoy rock,pop rock",3wbCeEPAW6po7J46netxMT,57,777272,2020
405,405,Repeat,011GTFfE8rqTRMhz5g8IAW,0.59,Al James,Al James feat. Rjay Ty feat. Lexus,2G7VQ1kVhVfNagytlousgm,Repeat,4VvCsIUWUn9vwpPaeDIymm,husaymonji,0.844,0.314,9,-13.434,0,0.346,0.434,0.00077,0.0787,0.571,120.039,230000,4,spotify:track:011GTFfE8rqTRMhz5g8IAW,https://api.spotify.com/v1/audio-analysis/011GTFfE8rqTRMhz5g8IAW,szx,26,Al James,"opm,pinoy alternative rap,pinoy hip hop,pinoy r&b,pinoy trap,tagalog rap",2G7VQ1kVhVfNagytlousgm,59,479637,2020
406,406,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,0.78,BROCKHAMPTON,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,GINGER,1jToVugwBEzcak8gJNZG2f,husaymonji,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533,4,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,szx,26,BROCKHAMPTON,"boy band,hip hop,pop,rap",1Bl6wpkWCQ4KVgnASpvzzA,74,1897510,2020
407,407,Hain Ka,12YHWI3FieW8tyNlTc2j8x,0.2,Bullet Dumas,Bullet Dumas,1hFH6NZJrhl0Un65IZxlZH,USISA,7B8fw0oZMsyFsqItcF7eqn,husaymonji,0.495,0.123,1,-16.33,1,0.0484,0.926,0.000202,0.12,0.422,75.989,249344,3,spotify:track:12YHWI3FieW8tyNlTc2j8x,https://api.spotify.com/v1/audio-analysis/12YHWI3FieW8tyNlTc2j8x,szx,26,Bullet Dumas,"pinoy indie,pinoy rock",1hFH6NZJrhl0Un65IZxlZH,26,27056,2020
408,408,What's Up Danger (with Black Caviar),5zsHmE2gO3RefVsPyw2e3T,0.74,Blackway,Blackway feat. Black Caviar,1QvK8bFc2WREH4LDlJcJbi,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,husaymonji,0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,222307,4,spotify:track:5zsHmE2gO3RefVsPyw2e3T,https://api.spotify.com/v1/audio-analysis/5zsHmE2gO3RefVsPyw2e3T,szx,26,Blackway,nyc rap,1QvK8bFc2WREH4LDlJcJbi,58,17569,2020
409,409,LATINA,6Fh0xf6gIgBJ5FyjAZmmI8,0.61,Al James,Al James,2G7VQ1kVhVfNagytlousgm,LATINA,1tPqEy6tzVE1eHy0vjbW78,husaymonji,0.841,0.704,4,-5.062,0,0.0393,0.164,1.33E-05,0.184,0.523,128.055,211406,4,spotify:track:6Fh0xf6gIgBJ5FyjAZmmI8,https://api.spotify.com/v1/audio-analysis/6Fh0xf6gIgBJ5FyjAZmmI8,szx,26,Al James,"opm,pinoy alternative rap,pinoy hip hop,pinoy r&b,pinoy trap,tagalog rap",2G7VQ1kVhVfNagytlousgm,59,479637,2020
410,410,Psycho,3CYH422oy1cZNoo0GTG1TK,0.79,Red Velvet,Red Velvet,1z4g3DjTBBZKhvAroFlhOM,‘The ReVe Festival’ Finale,3rVtm00UfbuzWOewdm4iYM,husaymonji,0.664,0.666,8,-2.203,1,0.0446,0.193,0,0.0854,0.405,139.987,210560,4,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,szx,26,Red Velvet,"k-pop,k-pop girl group",1z4g3DjTBBZKhvAroFlhOM,75,6255036,2020
411,411,SUGAR (Remix) [feat. Dua Lipa],438wODjSTL2jgn1nePaNew,0.62,BROCKHAMPTON,BROCKHAMPTON feat. Dua Lipa,1Bl6wpkWCQ4KVgnASpvzzA,SUGAR (Remix) [feat. Dua Lipa],1BQTJ1ivB2eojsN89ATREa,husaymonji,0.661,0.523,8,-5.902,1,0.0381,0.483,0,0.469,0.536,122.948,222009,4,spotify:track:438wODjSTL2jgn1nePaNew,https://api.spotify.com/v1/audio-analysis/438wODjSTL2jgn1nePaNew,szx,26,BROCKHAMPTON,"boy band,hip hop,pop,rap",1Bl6wpkWCQ4KVgnASpvzzA,74,1897510,2020
412,412,What is Love,1IX47gefluXmKX4PrTBCRM,0.02,TWICE,TWICE,7n2Ycct7Beij7Dj7meI4X0,Summer Nights,35LVzMbjGUCfYZYEP6YWyr,husaymonji,0.574,0.909,8,-1.572,1,0.0655,0.0988,0,0.264,0.565,169.964,208240,4,spotify:track:1IX47gefluXmKX4PrTBCRM,https://api.spotify.com/v1/audio-analysis/1IX47gefluXmKX4PrTBCRM,szx,26,TWICE,"k-pop,k-pop girl group",7n2Ycct7Beij7Dj7meI4X0,86,11628839,2020
413,413,Pa-umaga,3U8MbjNAP56IrzpbEFn1qN,0.65,Al James,Al James,2G7VQ1kVhVfNagytlousgm,Pa-umaga,6d3mjDBVhzN8ianGFJsKKE,husaymonji,0.911,0.299,0,-17.179,1,0.0752,0.17,0.00201,0.0952,0.565,130.038,189019,4,spotify:track:3U8MbjNAP56IrzpbEFn1qN,https://api.spotify.com/v1/audio-analysis/3U8MbjNAP56IrzpbEFn1qN,szx,26,Al James,"opm,pinoy alternative rap,pinoy hip hop,pinoy r&b,pinoy trap,tagalog rap",2G7VQ1kVhVfNagytlousgm,59,479637,2020
414,414,Gunslinger,7MOQrtXMNImAq5TrPZzC0w,0.61,Avenged Sevenfold,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,3Id3VUk9jSKBD1guNo1buF,husaymonji,0.316,0.729,2,-5.931,0,0.0356,0.0203,8.99E-06,0.207,0.367,163.127,251533,4,spotify:track:7MOQrtXMNImAq5TrPZzC0w,https://api.spotify.com/v1/audio-analysis/7MOQrtXMNImAq5TrPZzC0w,szx,26,Avenged Sevenfold,"alternative metal,nu metal",0nmQIMXWTXfhgOBdNzhGOs,76,5080811,2020
415,415,Killing In The Name,59WN2psjkt1tyaxjspN8fp,0.81,Rage Against The Machine,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine - XX (20th Anniversary Special Edition),4Io5vWtmV1rFj4yirKb4y4,husaymonji,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573,4,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,szx,26,Rage Against The Machine,"alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,political hip hop,rap metal,rap rock,rock",2d0hyoQ5ynDBnkvAbJKORj,74,4596373,2020
